Province,Centre,Total
,Winnipeg,109
,Winnipeg,86
,Winnipeg,5
,Winnipeg,"4,100"
,Winnipeg,79
,Winnipeg,60
,Winnipeg,73
,Winnipeg,209
,Winnipeg,43
,Winnipeg,--
,Winnipeg,--
,Winnipeg,"4,833"
,Brandon,10
,Brandon,6
,Brandon,2
,Brandon,367
,Brandon,--
,Brandon,385
,Hanover RM,151
,Hanover RM,151
,St. Andrews RM,35
,St. Andrews RM,35
,Selkirk CY,78
,Selkirk CY,78
,Portage la Prairie,149
,Portage la Prairie,149
,Steinbach,324
,Steinbach,324
,Thompson,--
,Thompson,--
,Winkler,29
,Winkler,85
,Winkler,56
,Winkler,170
,Total,"6,125"
,Regina,2
,Regina,--
,Regina,--
,Regina,2
,Regina,7
,Regina,740
,Regina,--
,Regina,49
,Regina,13
,Regina,36
,Regina,2
,Regina,--
,Regina,12
,Regina,--
,Regina,2
,Regina,3
,Regina,--
,Regina,3
,Regina,871
,Saskatoon,--
,Saskatoon,8
,Saskatoon,10
,Saskatoon,2
,Saskatoon,64
,Saskatoon,"1,906"
,Saskatoon,--
,Saskatoon,66
,Saskatoon,12
,Saskatoon,78
,Saskatoon,--
,Saskatoon,--
,Saskatoon,17
,Saskatoon,--
,Saskatoon,--
,Saskatoon,1
,Saskatoon,--
,Saskatoon,--
,Saskatoon,--
,Saskatoon,14
,Saskatoon,--
,Saskatoon,1
,Saskatoon,2
,Saskatoon,5
,Saskatoon,4
,Saskatoon,"2,190"
,Estevan,--
,Estevan,6
,Estevan,--
,Estevan,6
,Lloydminster,4
,Lloydminster,1
,Lloydminster,--
,Lloydminster,2
,Lloydminster,7
,Moose Jaw,5
,Moose Jaw,31
,Moose Jaw,36
,North Battleford,12
,North Battleford,--
,North Battleford,4
,North Battleford,13
,North Battleford,29
,Prince Albert,3
,Prince Albert,32
,Prince Albert,6
,Prince Albert,--
,Prince Albert,--
,Prince Albert,2
,Prince Albert,--
,Prince Albert,43
,Swift Current,3
,Swift Current,6
,Swift Current,9
,Weyburn,--
,Weyburn,--
,Yorkton,--
,Yorkton,1
,Yorkton,--
,Yorkton,--
,Yorkton,1
,Total,"3,192"
,Calgary,177
,Calgary,"9,194"
,Calgary,291
,Calgary,374
,Calgary,690
,Calgary,1
,Calgary,--
,Calgary,47
,Calgary,--
,Calgary,"10,774"
,Edmonton,--
,Edmonton,52
,Edmonton,161
,Edmonton,257
,Edmonton,2
,Edmonton,8
,Edmonton,1
,Edmonton,--
,Edmonton,--
,Edmonton,1
,Edmonton,1
,Edmonton,99
,Edmonton,2
,Edmonton,--
,Edmonton,--
,Edmonton,--
,Edmonton,2
,Edmonton,1
,Edmonton,5
,Edmonton,334
,Edmonton,230
,Edmonton,315
,Edmonton,181
,Edmonton,69
,Edmonton,"9,189"
,Edmonton,287
,Edmonton,7
,Edmonton,8
,Edmonton,--
,Edmonton,64
,Edmonton,1
,Edmonton,--
,Edmonton,"11,277"
,Lethbridge,35
,Lethbridge,508
,Lethbridge,12
,Lethbridge,11
,Lethbridge,--
,Lethbridge,3
,Lethbridge,23
,Lethbridge,592
,Grande Prairie,149
,Grande Prairie,149
,Medicine Hat,31
,Medicine Hat,63
,Medicine Hat,3
,Medicine Hat,97
,Red Deer,193
,Red Deer,193
,Wood Buffalo,260
,Wood Buffalo,--
,Wood Buffalo,260
,Bonnyville No. 87 MD,27
,Bonnyville No. 87 MD,27
,Clearwater County MD,54
,Clearwater County MD,54
,Foothills County MD,110
,Foothills County MD,110
,Grande Prairie County No. 1 MD,145
,Grande Prairie County No. 1 MD,145
,Lacombe County MD,68
,Lacombe County MD,68
,Lac Ste. Anne County MD,78
,Lac Ste. Anne County MD,78
,Mackenzie County SM,141
,Mackenzie County SM,141
,Mountain View County MD,69
,Mountain View County MD,69
,Red Deer County MD,120
,Red Deer County MD,120
,Wetaskiwin County No. 10 MD,69
,Wetaskiwin County No. 10 MD,69
,Yellowhead County MD,25
,Yellowhead County MD,25
,Whitecourt T,6
,Whitecourt T,6
,Brooks,15
,Brooks,8
,Brooks,--
,Brooks,--
,Brooks,--
,Brooks,23
,Camrose,33
,Camrose,33
,Canmore,358
,Canmore,358
,Cold Lake,47
,Cold Lake,47
,High River,69
,High River,69
,Lacombe,17
,Lacombe,17
,Lloydminster,28
,Lloydminster,28
,Okotoks,191
,Okotoks,191
,Strathmore,48
,Strathmore,48
,Sylvan Lake,2
,Sylvan Lake,75
,Sylvan Lake,--
,Sylvan Lake,77
,Wetaskiwin,50
,Wetaskiwin,50
,Total,"25,195"
,Abbotsford - Mission,"1,394"
,Abbotsford - Mission,174
,Abbotsford - Mission,--
,Abbotsford - Mission,"1,568"
,Kelowna,"1,515"
,Kelowna,32
,Kelowna,162
,Kelowna,23
,Kelowna,17
,Kelowna,327
,Kelowna,64
,Kelowna,"2,140"
,Vancouver,"1,839"
,Vancouver,475
,Vancouver,"4,416"
,Vancouver,382
,Vancouver,542
,Vancouver,"1,842"
,Vancouver,237
,Vancouver,"6,583"
,Vancouver,"3,020"
,Vancouver,119
,Vancouver,"1,976"
,Vancouver,3
,Vancouver,4
,Vancouver,412
,Vancouver,714
,Vancouver,586
,Vancouver,898
,Vancouver,135
,Vancouver,27
,Vancouver,2
,Vancouver,75
,Vancouver,669
,Vancouver,273
,Vancouver,"25,229"
,Victoria,89
,Victoria,188
,Victoria,26
,Victoria,191
,Victoria,30
,Victoria,918
,Victoria,122
,Victoria,515
,Victoria,7
,Victoria,"1,261"
,Victoria,56
,Victoria,3
,Victoria,278
,Victoria,29
,Victoria,194
,Victoria,"3,907"
,Chilliwack,620
,Chilliwack,34
,Chilliwack,34
,Chilliwack,22
,Chilliwack,32
,Chilliwack,3
,Chilliwack,128
,Chilliwack,873
,Courtenay,75
,Courtenay,237
,Courtenay,22
,Courtenay,46
,Courtenay,--
,Courtenay,380
,Kamloops,15
,Kamloops,49
,Kamloops,598
,Kamloops,14
,Kamloops,13
,Kamloops,18
,Kamloops,13
,Kamloops,720
,Nanaimo,782
,Nanaimo,19
,Nanaimo,19
,Nanaimo,30
,Nanaimo,--
,Nanaimo,850
,Prince George,334
,Prince George,9
,Prince George,23
,Prince George,17
,Prince George,5
,Prince George,--
,Prince George,388
,Vernon,35
,Vernon,273
,Vernon,4
,Vernon,26
,Vernon,--
,Vernon,338
,Saltspring Island RDA,31
,Saltspring Island RDA,31
,Sechelt DM,58
,Sechelt DM,58
,Summerland DM,66
,Summerland DM,66
,Whistler DM,126
,Whistler DM,126
,Campbell River,460
,Campbell River,10
,Campbell River,470
,Cranbrook,88
,Cranbrook,40
,Cranbrook,128
,Dawson Creek,39
,Dawson Creek,39
,Duncan,231
,Duncan,16
,Duncan,29
,Duncan,12
,Duncan,--
,Duncan,288
,Fort St. John,2
,Fort St. John,78
,Fort St. John,8
,Fort St. John,88
,Nelson,108
,Nelson,12
,Nelson,6
,Nelson,126
,Parksville,125
,Parksville,56
,Parksville,49
,Parksville,230
,Penticton,194
,Penticton,26
,Penticton,6
,Penticton,--
,Penticton,226
,Port Alberni,118
,Port Alberni,2
,Port Alberni,20
,Port Alberni,15
,Port Alberni,7
,Port Alberni,162
,Powell River,92
,Powell River,--
,Powell River,--
,Powell River,92
,Prince Rupert,1
,Prince Rupert,12
,Prince Rupert,13
,Quesnel,45
,Quesnel,18
,Quesnel,3
,Quesnel,1
,Quesnel,1
,Quesnel,--
,Quesnel,68
,Salmon Arm,207
,Salmon Arm,207
,Squamish,294
,Squamish,294
,Terrace,36
,Terrace,3
,Terrace,39
,Williams Lake,11
,Williams Lake,4
,Williams Lake,4
,Williams Lake,19
,Total,"39,163"
,Total,"202,371"
,St. John's,123
,St. John's,39
,St. John's,12
,St. John's,16
,St. John's,12
,St. John's,12
,St. John's,--
,St. John's,132
,St. John's,212
,St. John's,42
,St. John's,2
,St. John's,2
,St. John's,4
,St. John's,608
,Bay Roberts,5
,Bay Roberts,--
,Bay Roberts,11
,Bay Roberts,16
,Bay Roberts,1
,Bay Roberts,33
,Corner Brook,--
,Corner Brook,--
,Corner Brook,2
,Corner Brook,--
,Corner Brook,--
,Corner Brook,5
,Corner Brook,2
,Corner Brook,--
,Corner Brook,--
,Corner Brook,--
,Corner Brook,1
,Corner Brook,--
,Corner Brook,10
,Gander,--
,Gander,17
,Gander,1
,Gander,3
,Gander,21
,Grand Falls-Windsor,12
,Grand Falls-Windsor,12
,Total,684
,Charlottetown,14
,Charlottetown,1
,Charlottetown,1
,Charlottetown,--
,Charlottetown,2
,Charlottetown,1
,Charlottetown,2
,Charlottetown,--
,Charlottetown,--
,Charlottetown,4
,Charlottetown,26
,Charlottetown,1
,Charlottetown,2
,Charlottetown,5
,Charlottetown,1
,Charlottetown,--
,Charlottetown,--
,Charlottetown,2
,Charlottetown,2
,Charlottetown,15
,Charlottetown,16
,Charlottetown,--
,Charlottetown,5
,Charlottetown,1
,Charlottetown,8
,Charlottetown,516
,Charlottetown,124
,Charlottetown,59
,Charlottetown,808
,Summerside,2
,Summerside,2
,Summerside,3
,Summerside,144
,Summerside,2
,Summerside,153
,Total,961
,Halifax,"3,061"
,Halifax,"3,061"
,Cape Breton,167
,Cape Breton,167
,Chester MD,44
,Chester MD,44
,East Hants MD,352
,East Hants MD,352
,"Kings, Subd. A SC",118
,"Kings, Subd. A SC",118
,Lunenburg MD,110
,Lunenburg MD,110
,Queens RGM,40
,Queens RGM,40
,West Hants RM,111
,West Hants RM,111
,Kentville,40
,Kentville,63
,Kentville,42
,Kentville,145
,New Glasgow,16
,New Glasgow,2
,New Glasgow,5
,New Glasgow,33
,New Glasgow,7
,New Glasgow,1
,New Glasgow,64
,Truro,63
,Truro,45
,Truro,84
,Truro,192
,Total,"4,404"
,Moncton,--
,Moncton,1
,Moncton,1
,Moncton,25
,Moncton,315
,Moncton,2
,Moncton,--
,Moncton,--
,Moncton,33
,Moncton,86
,Moncton,917
,Moncton,6
,Moncton,784
,Moncton,--
,Moncton,"2,170"
,Saint John,5
,Saint John,1
,Saint John,8
,Saint John,190
,Saint John,5
,Saint John,4
,Saint John,2
,Saint John,1
,Saint John,16
,Saint John,54
,Saint John,--
,Saint John,7
,Saint John,21
,Saint John,35
,Saint John,7
,Saint John,4
,Saint John,42
,Saint John,115
,Saint John,517
,Fredericton,2
,Fredericton,3
,Fredericton,60
,Fredericton,4
,Fredericton,12
,Fredericton,20
,Fredericton,4
,Fredericton,--
,Fredericton,22
,Fredericton,--
,Fredericton,4
,Fredericton,16
,Fredericton,--
,Fredericton,38
,Fredericton,857
,Fredericton,"1,042"
,Tracadie MRM,23
,Tracadie MRM,23
,Bathurst,8
,Bathurst,8
,Bathurst,12
,Bathurst,1
,Bathurst,9
,Bathurst,5
,Bathurst,17
,Bathurst,60
,Campbellton,3
,Campbellton,--
,Campbellton,9
,Campbellton,1
,Campbellton,2
,Campbellton,15
,Edmundston,--
,Edmundston,--
,Edmundston,1
,Edmundston,1
,Edmundston,1
,Edmundston,5
,Edmundston,--
,Edmundston,8
,Miramichi,2
,Miramichi,2
,Miramichi,3
,Miramichi,3
,Miramichi,4
,Miramichi,2
,Miramichi,--
,Miramichi,63
,Miramichi,79
,Total,"3,914"
,Saguenay,405
,Saguenay,14
,Saguenay,1
,Saguenay,8
,Saguenay,60
,Saguenay,32
,Saguenay,2
,Saguenay,10
,Saguenay,15
,Saguenay,547
,Montréal,220
,Montréal,7
,Montréal,10
,Montréal,227
,Montréal,65
,Montréal,69
,Montréal,29
,Montréal,15
,Montréal,238
,Montréal,27
,Montréal,28
,Montréal,7
,Montréal,"1,152"
,Montréal,3
,Montréal,10
,Montréal,275
,Montréal,"1,357"
,Montréal,137
,Montréal,87
,Montréal,137
,Montréal,6
,Montréal,67
,Montréal,593
,Montréal,3
,Montréal,210
,Montréal,23
,Montréal,355
,Montréal,615
,Montréal,"1,419"
,Montréal,"2,725"
,Montréal,23
,Montréal,"9,305"
,Montréal,6
,Montréal,--
,Montréal,1
,Montréal,2
,Montréal,44
,Montréal,77
,Montréal,--
,Montréal,629
,Montréal,1
,Montréal,18
,Montréal,3
,Montréal,10
,Montréal,12
,Montréal,3
,Montréal,37
,Montréal,182
,Montréal,183
,Montréal,166
,Montréal,4
,Montréal,21
,Montréal,196
,Montréal,17
,Montréal,48
,Montréal,388
,Montréal,13
,Montréal,482
,Montréal,214
,Montréal,85
,Montréal,72
,Montréal,3
,Montréal,2
,Montréal,17
,Montréal,44
,Montréal,23
,Montréal,--
,Montréal,220
,Montréal,1
,Montréal,1
,Montréal,44
,Montréal,32
,Montréal,151
,Montréal,124
,Montréal,341
,Montréal,4
,Montréal,54
,Montréal,11
,Montréal,5
,Montréal,95
,Montréal,182
,Montréal,291
,Montréal,22
,Montréal,6
,Montréal,35
,Montréal,40
,Montréal,977
,Montréal,114
,Montréal,513
,Montréal,30
,Montréal,"25,740"
,Gatineau,8
,Gatineau,2
,Gatineau,3
,Gatineau,5
,Gatineau,--
,Gatineau,1
,Gatineau,"2,101"
,Gatineau,168
,Gatineau,7
,Gatineau,171
,Gatineau,102
,Gatineau,117
,Gatineau,60
,Gatineau,142
,Gatineau,5
,Gatineau,"2,892"
,Québec,31
,Québec,24
,Québec,1
,Québec,1
,Québec,9
,Québec,10
,Québec,1
,Québec,2
,Québec,27
,Québec,18
,Québec,133
,Québec,146
,Québec,37
,Québec,4
,Québec,53
,Québec,14
,Québec,2
,Québec,64
,Québec,33
,Québec,54
,Québec,--
,Québec,"5,460"
,Québec,15
,Québec,18
,Québec,"2,059"
,Québec,44
,Québec,6
,Québec,13
,Québec,"8,279"
,Sherbrooke,35
,Sherbrooke,8
,Sherbrooke,94
,Sherbrooke,3
,Sherbrooke,"2,001"
,Sherbrooke,5
,Sherbrooke,41
,Sherbrooke,4
,Sherbrooke,25
,Sherbrooke,124
,Sherbrooke,96
,Sherbrooke,"2,436"
,Trois-Rivières,790
,Trois-Rivières,8
,Trois-Rivières,1
,Trois-Rivières,66
,Trois-Rivières,220
,Trois-Rivières,1
,Trois-Rivières,"1,086"
,Drummondville,--
,Drummondville,7
,Drummondville,15
,Drummondville,5
,Drummondville,18
,Drummondville,637
,Drummondville,51
,Drummondville,21
,Drummondville,2
,Drummondville,--
,Drummondville,3
,Drummondville,759
,Granby,222
,Granby,22
,Granby,552
,Granby,101
,Granby,--
,Granby,897
,Rimouski,4
,Rimouski,2
,Rimouski,94
,Rimouski,9
,Rimouski,3
,Rimouski,112
,Saint-Hyacinthe,367
,Saint-Hyacinthe,29
,Saint-Hyacinthe,3
,Saint-Hyacinthe,399
,Shawinigan,315
,Shawinigan,50
,Shawinigan,365
,Amos V,22
,Amos V,22
,Gaspé V,77
,Gaspé V,77
,La Tuque V,14
,La Tuque V,14
,Les Îles-de-la-Madeleine MÉ,97
,Les Îles-de-la-Madeleine MÉ,97
,Marieville V,29
,Marieville V,29
,Montmagny V,21
,Montmagny V,21
,Mont-Laurier V,60
,Mont-Laurier V,60
,Prévost V,22
,Prévost V,22
,Rawdon MÉ,147
,Rawdon MÉ,147
,Roberval V,27
,Roberval V,27
,Sainte-Adèle V,192
,Sainte-Adèle V,192
,Sainte-Agathe-des-Monts V,230
,Sainte-Agathe-des-Monts V,230
,Sainte-Sophie MÉ,119
,Sainte-Sophie MÉ,119
,Saint-Félicien V,45
,Saint-Félicien V,45
,Saint-Raymond V,70
,Saint-Raymond V,70
,Saint-Sauveur V,93
,Saint-Sauveur V,93
,Alma,69
,Alma,16
,Alma,85
,Baie-Comeau,2
,Baie-Comeau,--
,Baie-Comeau,--
,Baie-Comeau,--
,Baie-Comeau,--
,Baie-Comeau,2
,Campbellton,1
,Campbellton,1
,Cowansville,294
,Cowansville,294
,Dolbeau-Mistassini,1
,Dolbeau-Mistassini,28
,Dolbeau-Mistassini,--
,Dolbeau-Mistassini,29
,Hawkesbury,7
,Hawkesbury,7
,Joliette,76
,Joliette,109
,Joliette,14
,Joliette,525
,Joliette,724
,Lachute,356
,Lachute,356
,Matane,1
,Matane,3
,Matane,15
,Matane,9
,Matane,28
,Rivière-du-Loup,19
,Rivière-du-Loup,2
,Rivière-du-Loup,5
,Rivière-du-Loup,3
,Rivière-du-Loup,66
,Rivière-du-Loup,3
,Rivière-du-Loup,98
,Rouyn-Noranda,163
,Rouyn-Noranda,163
,Saint-Georges,187
,Saint-Georges,187
,Sainte-Marie,108
,Sainte-Marie,108
,Sept-Îles,25
,Sept-Îles,25
,Sorel-Tracy,18
,Sorel-Tracy,--
,Sorel-Tracy,154
,Sorel-Tracy,4
,Sorel-Tracy,176
,Thetford Mines,5
,Thetford Mines,19
,Thetford Mines,64
,Thetford Mines,1
,Thetford Mines,89
,Val-d'Or,139
,Val-d'Or,139
,Salaberry-de-Valleyfield,461
,Salaberry-de-Valleyfield,461
,Victoriaville,24
,Victoriaville,315
,Victoriaville,339
,Total,"48,088"
,Barrie,170
,Barrie,273
,Barrie,766
,Barrie,"1,209"
,Belleville,31
,Belleville,300
,Belleville,203
,Belleville,48
,Belleville,582
,Brantford,259
,Brantford,946
,Brantford,"1,205"
,Guelph,50
,Guelph,468
,Guelph,15
,Guelph,533
,Hamilton,96
,Hamilton,"2,567"
,Hamilton,500
,Hamilton,"3,163"
,Kingston,9
,Kingston,"1,654"
,Kingston,45
,Kingston,106
,Kingston,"1,814"
,Kitchener - Cambridge - Waterl,98
,Kitchener - Cambridge - Waterl,649
,Kitchener - Cambridge - Waterl,"1,358"
,Kitchener - Cambridge - Waterl,"1,115"
,Kitchener - Cambridge - Waterl,22
,Kitchener - Cambridge - Waterl,154
,Kitchener - Cambridge - Waterl,"3,396"
,London,147
,London,402
,London,123
,London,141
,London,90
,London,244
,London,"2,181"
,London,2
,London,"3,330"
,St. Catharines - Niagara,314
,St. Catharines - Niagara,15
,St. Catharines - Niagara,17
,St. Catharines - Niagara,162
,St. Catharines - Niagara,325
,St. Catharines - Niagara,285
,St. Catharines - Niagara,846
,St. Catharines - Niagara,97
,St. Catharines - Niagara,304
,St. Catharines - Niagara,372
,St. Catharines - Niagara,"2,737"
,Oshawa,"1,248"
,Oshawa,"1,145"
,Oshawa,620
,Oshawa,"3,013"
,Ottawa,326
,Ottawa,241
,Ottawa,"7,668"
,Ottawa,111
,Ottawa,"8,346"
,Peterborough,43
,Peterborough,23
,Peterborough,389
,Peterborough,34
,Peterborough,33
,Peterborough,522
,Greater Sudbury (CV),7
,Greater Sudbury (CV),212
,Greater Sudbury (CV),219
,Thunder Bay,10
,Thunder Bay,132
,Thunder Bay,19
,Thunder Bay,--
,Thunder Bay,3
,Thunder Bay,--
,Thunder Bay,10
,Thunder Bay,174
,Toronto,427
,Toronto,300
,Toronto,71
,Toronto,"1,161"
,Toronto,"1,028"
,Toronto,"1,117"
,Toronto,753
,Toronto,186
,Toronto,225
,Toronto,43
,Toronto,487
,Toronto,264
,Toronto,"16,296"
,Toronto,"1,161"
,Toronto,"2,251"
,Toronto,640
,Toronto,12
,Toronto,109
,Toronto,"1,038"
,Toronto,697
,Toronto,284
,Toronto,238
,Toronto,167
,Toronto,"28,955"
,Windsor,216
,Windsor,168
,Windsor,362
,Windsor,13
,Windsor,372
,Windsor,"1,131"
,Chatham-Kent,517
,Chatham-Kent,517
,Cornwall,67
,Cornwall,73
,Cornwall,140
,Kawartha Lakes,335
,Kawartha Lakes,335
,Norfolk,332
,Norfolk,332
,North Bay,10
,North Bay,4
,North Bay,25
,North Bay,26
,North Bay,--
,North Bay,70
,North Bay,--
,North Bay,17
,North Bay,152
,Sarnia,59
,Sarnia,94
,Sarnia,7
,Sarnia,100
,Sarnia,260
,Sault Ste. Marie,3
,Sault Ste. Marie,1
,Sault Ste. Marie,103
,Sault Ste. Marie,4
,Sault Ste. Marie,111
,Bracebridge T,112
,Bracebridge T,112
,Brighton MU,81
,Brighton MU,81
,Brock TP,15
,Brock TP,15
,Trent Hills MU,52
,Trent Hills MU,52
,Erin T,43
,Erin T,43
,Essex T,41
,Essex T,41
,Haldimand County CY,249
,Haldimand County CY,249
,Gravenhurst T,63
,Gravenhurst T,63
,Greater Napanee T,31
,Greater Napanee T,31
,Huntsville T,136
,Huntsville T,136
,Kincardine MU,59
,Kincardine MU,59
,Lambton Shores MU,131
,Lambton Shores MU,131
,Meaford MU,29
,Meaford MU,29
,North Perth MU,156
,North Perth MU,156
,Prince Edward County CY,138
,Prince Edward County CY,138
,Saugeen Shores T,159
,Saugeen Shores T,159
,South Huron MU,32
,South Huron MU,32
,South Dundas MU,108
,South Dundas MU,108
,Scugog TP,2
,Scugog TP,2
,The Nation (M),84
,The Nation (M),84
,West Nipissing (M),78
,West Nipissing (M),78
,West Grey MU,84
,West Grey MU,84
,Arnprior,108
,Arnprior,40
,Arnprior,148
,Brockville,22
,Brockville,11
,Brockville,29
,Brockville,62
,Carleton Place,63
,Carleton Place,140
,Carleton Place,144
,Carleton Place,347
,Centre Wellington,262
,Centre Wellington,262
,Cobourg,76
,Cobourg,76
,Collingwood,286
,Collingwood,286
,Elliot Lake,2
,Elliot Lake,2
,Hawkesbury,8
,Hawkesbury,8
,Ingersoll,37
,Ingersoll,37
,Kenora,2
,Kenora,2
,Leamington,48
,Leamington,129
,Leamington,177
,Midland,82
,Midland,16
,Midland,69
,Midland,167
,Orillia,130
,Orillia,130
,Owen Sound,70
,Owen Sound,84
,Owen Sound,154
,Pembroke,13
,Pembroke,21
,Pembroke,34
,Petawawa,50
,Petawawa,50
,Port Hope,63
,Port Hope,63
,Stratford,157
,Stratford,157
,Tillsonburg,270
,Tillsonburg,270
,Timmins,16
,Timmins,16
,Wasaga Beach,323
,Wasaga Beach,323
,Woodstock,119
,Woodstock,119
,Total,"66,949"
,Winnipeg,96
,Winnipeg,106
,Winnipeg,106
,Winnipeg,6
,Winnipeg,"3,998"
,Winnipeg,56
,Winnipeg,58
,Winnipeg,59
,Winnipeg,134
,Winnipeg,52
,Winnipeg,--
,Winnipeg,--
,Winnipeg,"4,671"
,Brandon,5
,Brandon,1
,Brandon,--
,Brandon,178
,Brandon,--
,Brandon,184
,Hanover RM,177
,Hanover RM,177
,St. Andrews RM,27
,St. Andrews RM,27
,Selkirk CY,32
,Selkirk CY,32
,Portage la Prairie,33
,Portage la Prairie,33
,Steinbach,242
,Steinbach,242
,Thompson,3
,Thompson,3
,Winkler,13
,Winkler,67
,Winkler,79
,Winkler,159
,Total,"5,528"
,Regina,4
,Regina,1
,Regina,1
,Regina,1
,Regina,3
,Regina,640
,Regina,1
,Regina,30
,Regina,8
,Regina,52
,Regina,3
,Regina,--
,Regina,4
,Regina,--
,Regina,1
,Regina,1
,Regina,--
,Regina,2
,Regina,752
,Saskatoon,2
,Saskatoon,--
,Saskatoon,4
,Saskatoon,5
,Saskatoon,100
,Saskatoon,"1,908"
,Saskatoon,1
,Saskatoon,68
,Saskatoon,12
,Saskatoon,48
,Saskatoon,--
,Saskatoon,1
,Saskatoon,5
,Saskatoon,--
,Saskatoon,1
,Saskatoon,4
,Saskatoon,1
,Saskatoon,--
,Saskatoon,1
,Saskatoon,12
,Saskatoon,--
,Saskatoon,--
,Saskatoon,2
,Saskatoon,11
,Saskatoon,--
,Saskatoon,"2,186"
,Estevan,--
,Estevan,2
,Estevan,7
,Estevan,9
,Lloydminster,2
,Lloydminster,--
,Lloydminster,--
,Lloydminster,22
,Lloydminster,24
,Moose Jaw,5
,Moose Jaw,25
,Moose Jaw,30
,North Battleford,11
,North Battleford,--
,North Battleford,2
,North Battleford,6
,North Battleford,19
,Prince Albert,5
,Prince Albert,29
,Prince Albert,5
,Prince Albert,--
,Prince Albert,--
,Prince Albert,5
,Prince Albert,--
,Prince Albert,44
,Swift Current,1
,Swift Current,4
,Swift Current,5
,Weyburn,4
,Weyburn,4
,Yorkton,--
,Yorkton,4
,Yorkton,--
,Yorkton,--
,Yorkton,4
,Total,"3,077"
,Calgary,307
,Calgary,"11,703"
,Calgary,426
,Calgary,437
,Calgary,722
,Calgary,--
,Calgary,--
,Calgary,46
,Calgary,--
,Calgary,"13,641"
,Edmonton,--
,Edmonton,88
,Edmonton,291
,Edmonton,376
,Edmonton,15
,Edmonton,11
,Edmonton,2
,Edmonton,--
,Edmonton,--
,Edmonton,4
,Edmonton,1
,Edmonton,99
,Edmonton,2
,Edmonton,2
,Edmonton,--
,Edmonton,--
,Edmonton,--
,Edmonton,5
,Edmonton,119
,Edmonton,455
,Edmonton,327
,Edmonton,155
,Edmonton,95
,Edmonton,"9,399"
,Edmonton,368
,Edmonton,6
,Edmonton,--
,Edmonton,3
,Edmonton,42
,Edmonton,1
,Edmonton,--
,Edmonton,"11,866"
,Lethbridge,37
,Lethbridge,582
,Lethbridge,10
,Lethbridge,2
,Lethbridge,--
,Lethbridge,10
,Lethbridge,21
,Lethbridge,662
,Grande Prairie,160
,Grande Prairie,160
,Medicine Hat,27
,Medicine Hat,127
,Medicine Hat,2
,Medicine Hat,156
,Red Deer,188
,Red Deer,188
,Wood Buffalo,79
,Wood Buffalo,--
,Wood Buffalo,79
,Bonnyville No. 87 MD,25
,Bonnyville No. 87 MD,25
,Clearwater County MD,120
,Clearwater County MD,120
,Foothills County MD,151
,Foothills County MD,151
,Grande Prairie County No. 1 MD,146
,Grande Prairie County No. 1 MD,146
,Lacombe County MD,54
,Lacombe County MD,54
,Lac Ste. Anne County MD,94
,Lac Ste. Anne County MD,94
,Mackenzie County SM,115
,Mackenzie County SM,115
,Mountain View County MD,70
,Mountain View County MD,70
,Red Deer County MD,140
,Red Deer County MD,140
,Wetaskiwin County No. 10 MD,43
,Wetaskiwin County No. 10 MD,43
,Yellowhead County MD,67
,Yellowhead County MD,67
,Whitecourt T,7
,Whitecourt T,7
,Brooks,17
,Brooks,14
,Brooks,--
,Brooks,--
,Brooks,--
,Brooks,31
,Camrose,59
,Camrose,59
,Canmore,187
,Canmore,187
,Cold Lake,52
,Cold Lake,52
,High River,69
,High River,69
,Lacombe,54
,Lacombe,54
,Lloydminster,56
,Lloydminster,56
,Okotoks,171
,Okotoks,171
,Strathmore,38
,Strathmore,38
,Sylvan Lake,5
,Sylvan Lake,95
,Sylvan Lake,3
,Sylvan Lake,103
,Wetaskiwin,6
,Wetaskiwin,6
,Total,"28,610"
,Abbotsford - Mission,622
,Abbotsford - Mission,265
,Abbotsford - Mission,--
,Abbotsford - Mission,887
,Kelowna,"1,769"
,Kelowna,16
,Kelowna,182
,Kelowna,19
,Kelowna,31
,Kelowna,374
,Kelowna,1
,Kelowna,"2,392"
,Vancouver,"2,518"
,Vancouver,425
,Vancouver,"4,620"
,Vancouver,395
,Vancouver,358
,Vancouver,"1,769"
,Vancouver,287
,Vancouver,"3,650"
,Vancouver,"2,075"
,Vancouver,313
,Vancouver,"1,368"
,Vancouver,3
,Vancouver,8
,Vancouver,443
,Vancouver,785
,Vancouver,971
,Vancouver,246
,Vancouver,472
,Vancouver,70
,Vancouver,1
,Vancouver,41
,Vancouver,457
,Vancouver,165
,Vancouver,"21,440"
,Victoria,69
,Victoria,156
,Victoria,43
,Victoria,253
,Victoria,24
,Victoria,409
,Victoria,193
,Victoria,190
,Victoria,15
,Victoria,"1,016"
,Victoria,39
,Victoria,13
,Victoria,205
,Victoria,29
,Victoria,104
,Victoria,"2,758"
,Chilliwack,733
,Chilliwack,13
,Chilliwack,23
,Chilliwack,10
,Chilliwack,31
,Chilliwack,4
,Chilliwack,369
,Chilliwack,"1,183"
,Courtenay,294
,Courtenay,445
,Courtenay,25
,Courtenay,33
,Courtenay,--
,Courtenay,797
,Kamloops,1
,Kamloops,12
,Kamloops,876
,Kamloops,3
,Kamloops,19
,Kamloops,11
,Kamloops,7
,Kamloops,929
,Nanaimo,695
,Nanaimo,15
,Nanaimo,11
,Nanaimo,13
,Nanaimo,--
,Nanaimo,734
,Prince George,598
