Province,Centre,Total
Sask./Sask.,North Battleford,55
Sask./Sask.,Prince Albert,9
Sask./Sask.,Prince Albert,134
Sask./Sask.,Prince Albert,15
Sask./Sask.,Prince Albert,158
Sask./Sask.,Swift Current,11
Sask./Sask.,Swift Current,54
Sask./Sask.,Swift Current,65
Sask./Sask.,Yorkton,17
Sask./Sask.,Yorkton,82
Sask./Sask.,Yorkton,--
Sask./Sask.,Yorkton,--
Sask./Sask.,Yorkton,99
Sask./Sask.,Total,"7,540"
Alta/Alb.,Calgary,209
Alta/Alb.,Calgary,"10,874"
Alta/Alb.,Calgary,372
Alta/Alb.,Calgary,754
Alta/Alb.,Calgary,"1,522"
Alta/Alb.,Calgary,--
Alta/Alb.,Calgary,--
Alta/Alb.,Calgary,22
Alta/Alb.,Calgary,"13,753"
Alta/Alb.,Edmonton,42
Alta/Alb.,Edmonton,95
Alta/Alb.,Edmonton,340
Alta/Alb.,Edmonton,507
Alta/Alb.,Edmonton,4
Alta/Alb.,Edmonton,19
Alta/Alb.,Edmonton,--
Alta/Alb.,Edmonton,--
Alta/Alb.,Edmonton,1
Alta/Alb.,Edmonton,2
Alta/Alb.,Edmonton,3
Alta/Alb.,Edmonton,194
Alta/Alb.,Edmonton,1
Alta/Alb.,Edmonton,--
Alta/Alb.,Edmonton,--
Alta/Alb.,Edmonton,--
Alta/Alb.,Edmonton,1
Alta/Alb.,Edmonton,--
Alta/Alb.,Edmonton,9
Alta/Alb.,Edmonton,184
Alta/Alb.,Edmonton,679
Alta/Alb.,Edmonton,411
Alta/Alb.,Edmonton,495
Alta/Alb.,Edmonton,110
Alta/Alb.,Edmonton,"9,279"
Alta/Alb.,Edmonton,652
Alta/Alb.,Edmonton,17
Alta/Alb.,Edmonton,3
Alta/Alb.,Edmonton,--
Alta/Alb.,Edmonton,91
Alta/Alb.,Edmonton,1
Alta/Alb.,Edmonton,"13,140"
Alta/Alb.,Grande Prairie,677
Alta/Alb.,Grande Prairie,677
Alta/Alb.,Lethbridge,34
Alta/Alb.,Lethbridge,581
Alta/Alb.,Lethbridge,19
Alta/Alb.,Lethbridge,7
Alta/Alb.,Lethbridge,--
Alta/Alb.,Lethbridge,5
Alta/Alb.,Lethbridge,48
Alta/Alb.,Lethbridge,694
Alta/Alb.,Medicine Hat,35
Alta/Alb.,Medicine Hat,174
Alta/Alb.,Medicine Hat,5
Alta/Alb.,Medicine Hat,214
Alta/Alb.,Red Deer,877
Alta/Alb.,Red Deer,877
Alta/Alb.,Wood Buffalo,516
Alta/Alb.,Wood Buffalo,516
Alta/Alb.,Bonnyville No. 87 (MD),143
Alta/Alb.,Bonnyville No. 87 (MD),143
Alta/Alb.,Clearwater County (MD),84
Alta/Alb.,Clearwater County (MD),84
Alta/Alb.,Foothills No. 31 (MD),146
Alta/Alb.,Foothills No. 31 (MD),146
Alta/Alb.,Grande Prairie County No. 1 (M,303
Alta/Alb.,Grande Prairie County No. 1 (M,303
Alta/Alb.,Lacombe County (MD),64
Alta/Alb.,Lacombe County (MD),64
Alta/Alb.,Lac Ste. Anne County (MD),124
Alta/Alb.,Lac Ste. Anne County (MD),124
Alta/Alb.,Mackenzie County (SM),96
Alta/Alb.,Mackenzie County (SM),96
Alta/Alb.,Mountain View County (MD),84
Alta/Alb.,Mountain View County (MD),84
Alta/Alb.,Red Deer County (MD),115
Alta/Alb.,Red Deer County (MD),115
Alta/Alb.,Wetaskiwin County No. 10 (MD),63
Alta/Alb.,Wetaskiwin County No. 10 (MD),63
Alta/Alb.,Yellowhead County (MD),81
Alta/Alb.,Yellowhead County (MD),81
Alta/Alb.,Brooks,25
Alta/Alb.,Brooks,--
Alta/Alb.,Brooks,34
Alta/Alb.,Brooks,4
Alta/Alb.,Brooks,1
Alta/Alb.,Brooks,1
Alta/Alb.,Brooks,65
Alta/Alb.,Camrose,110
Alta/Alb.,Camrose,110
Alta/Alb.,Canmore,65
Alta/Alb.,Canmore,65
Alta/Alb.,Cold Lake,220
Alta/Alb.,Cold Lake,220
Alta/Alb.,High River,39
Alta/Alb.,High River,39
Alta/Alb.,Lacombe,77
Alta/Alb.,Lacombe,77
Alta/Alb.,Lloydminster,348
Alta/Alb.,Lloydminster,348
Alta/Alb.,Okotoks,202
Alta/Alb.,Okotoks,202
Alta/Alb.,Strathmore,74
Alta/Alb.,Strathmore,74
Alta/Alb.,Sylvan Lake,6
Alta/Alb.,Sylvan Lake,255
Alta/Alb.,Sylvan Lake,3
Alta/Alb.,Sylvan Lake,264
Alta/Alb.,Wetaskiwin,12
Alta/Alb.,Wetaskiwin,12
Alta/Alb.,Total,"32,650"
B.C./C.-B.,Abbotsford-Mission,437
B.C./C.-B.,Abbotsford-Mission,139
B.C./C.-B.,Abbotsford-Mission,--
B.C./C.-B.,Abbotsford-Mission,576
B.C./C.-B.,Kelowna,657
B.C./C.-B.,Kelowna,10
B.C./C.-B.,Kelowna,81
B.C./C.-B.,Kelowna,29
B.C./C.-B.,Kelowna,27
B.C./C.-B.,Kelowna,152
B.C./C.-B.,Kelowna,97
B.C./C.-B.,Kelowna,"1,053"
B.C./C.-B.,Vancouver,"1,179"
B.C./C.-B.,Vancouver,54
B.C./C.-B.,Vancouver,"2,932"
B.C./C.-B.,Vancouver,120
B.C./C.-B.,Vancouver,404
B.C./C.-B.,Vancouver,"1,822"
B.C./C.-B.,Vancouver,243
B.C./C.-B.,Vancouver,"5,772"
B.C./C.-B.,Vancouver,"1,460"
B.C./C.-B.,Vancouver,533
B.C./C.-B.,Vancouver,"1,377"
B.C./C.-B.,Vancouver,1
B.C./C.-B.,Vancouver,16
B.C./C.-B.,Vancouver,380
B.C./C.-B.,Vancouver,8
B.C./C.-B.,Vancouver,138
B.C./C.-B.,Vancouver,585
B.C./C.-B.,Vancouver,268
B.C./C.-B.,Vancouver,12
B.C./C.-B.,Vancouver,1
B.C./C.-B.,Vancouver,99
B.C./C.-B.,Vancouver,298
B.C./C.-B.,Vancouver,29
B.C./C.-B.,Vancouver,"17,731"
B.C./C.-B.,Victoria,50
B.C./C.-B.,Victoria,66
B.C./C.-B.,Victoria,51
B.C./C.-B.,Victoria,260
B.C./C.-B.,Victoria,23
B.C./C.-B.,Victoria,759
B.C./C.-B.,Victoria,6
B.C./C.-B.,Victoria,47
B.C./C.-B.,Victoria,6
B.C./C.-B.,Victoria,312
B.C./C.-B.,Victoria,38
B.C./C.-B.,Victoria,7
B.C./C.-B.,Victoria,127
B.C./C.-B.,Victoria,36
B.C./C.-B.,Victoria,25
B.C./C.-B.,Victoria,"1,813"
B.C./C.-B.,Chilliwack,396
B.C./C.-B.,Chilliwack,3
B.C./C.-B.,Chilliwack,20
B.C./C.-B.,Chilliwack,8
B.C./C.-B.,Chilliwack,1
B.C./C.-B.,Chilliwack,428
B.C./C.-B.,Courtenay,36
B.C./C.-B.,Courtenay,83
B.C./C.-B.,Courtenay,19
B.C./C.-B.,Courtenay,40
B.C./C.-B.,Courtenay,17
B.C./C.-B.,Courtenay,--
B.C./C.-B.,Courtenay,195
B.C./C.-B.,Kamloops,6
B.C./C.-B.,Kamloops,15
B.C./C.-B.,Kamloops,402
B.C./C.-B.,Kamloops,23
B.C./C.-B.,Kamloops,4
B.C./C.-B.,Kamloops,4
B.C./C.-B.,Kamloops,32
B.C./C.-B.,Kamloops,486
B.C./C.-B.,Nanaimo,449
B.C./C.-B.,Nanaimo,8
B.C./C.-B.,Nanaimo,20
B.C./C.-B.,Nanaimo,11
B.C./C.-B.,Nanaimo,--
B.C./C.-B.,Nanaimo,488
B.C./C.-B.,Prince George,146
B.C./C.-B.,Prince George,10
B.C./C.-B.,Prince George,11
B.C./C.-B.,Prince George,12
B.C./C.-B.,Prince George,9
B.C./C.-B.,Prince George,--
B.C./C.-B.,Prince George,188
B.C./C.-B.,Vernon,54
B.C./C.-B.,Vernon,132
B.C./C.-B.,Vernon,1
B.C./C.-B.,Vernon,10
B.C./C.-B.,Vernon,5
B.C./C.-B.,Vernon,202
B.C./C.-B.,Capital F (RDA),23
B.C./C.-B.,Capital F (RDA),23
B.C./C.-B.,Nelson (CY),18
B.C./C.-B.,Nelson (CY),18
B.C./C.-B.,Summerland (DM),27
B.C./C.-B.,Summerland (DM),27
B.C./C.-B.,Campbell River,252
B.C./C.-B.,Campbell River,16
B.C./C.-B.,Campbell River,268
B.C./C.-B.,Cranbrook,47
B.C./C.-B.,Cranbrook,34
B.C./C.-B.,Cranbrook,81
B.C./C.-B.,Dawson Creek,229
B.C./C.-B.,Dawson Creek,229
B.C./C.-B.,Duncan,124
B.C./C.-B.,Duncan,2
B.C./C.-B.,Duncan,19
B.C./C.-B.,Duncan,22
B.C./C.-B.,Duncan,--
B.C./C.-B.,Duncan,167
B.C./C.-B.,Fort St. John,13
B.C./C.-B.,Fort St. John,180
B.C./C.-B.,Fort St. John,11
B.C./C.-B.,Fort St. John,204
B.C./C.-B.,Parksville,32
B.C./C.-B.,Parksville,52
B.C./C.-B.,Parksville,52
B.C./C.-B.,Parksville,136
B.C./C.-B.,Penticton,146
B.C./C.-B.,Penticton,26
B.C./C.-B.,Penticton,1
B.C./C.-B.,Penticton,1
B.C./C.-B.,Penticton,174
B.C./C.-B.,Port Alberni,29
B.C./C.-B.,Port Alberni,--
B.C./C.-B.,Port Alberni,8
B.C./C.-B.,Port Alberni,7
B.C./C.-B.,Port Alberni,4
B.C./C.-B.,Port Alberni,48
B.C./C.-B.,Powell River,22
B.C./C.-B.,Powell River,--
B.C./C.-B.,Powell River,--
B.C./C.-B.,Powell River,22
B.C./C.-B.,Prince Rupert,1
B.C./C.-B.,Prince Rupert,2
B.C./C.-B.,Prince Rupert,3
B.C./C.-B.,Quesnel,7
B.C./C.-B.,Quesnel,24
B.C./C.-B.,Quesnel,12
B.C./C.-B.,Quesnel,--
B.C./C.-B.,Quesnel,43
B.C./C.-B.,Salmon Arm,73
B.C./C.-B.,Salmon Arm,73
B.C./C.-B.,Squamish,110
B.C./C.-B.,Squamish,110
B.C./C.-B.,Terrace,53
B.C./C.-B.,Terrace,15
B.C./C.-B.,Terrace,68
B.C./C.-B.,Williams Lake,20
B.C./C.-B.,Williams Lake,4
B.C./C.-B.,Williams Lake,6
B.C./C.-B.,Williams Lake,30
B.C./C.-B.,Total,"24,884"
"Canada (10,000+)",Total,"165,598"
Nfld.Lab./T.-N.-L.,St. John's,171
Nfld.Lab./T.-N.-L.,St. John's,63
Nfld.Lab./T.-N.-L.,St. John's,8
Nfld.Lab./T.-N.-L.,St. John's,26
Nfld.Lab./T.-N.-L.,St. John's,52
Nfld.Lab./T.-N.-L.,St. John's,20
Nfld.Lab./T.-N.-L.,St. John's,5
Nfld.Lab./T.-N.-L.,St. John's,234
Nfld.Lab./T.-N.-L.,St. John's,583
Nfld.Lab./T.-N.-L.,St. John's,106
Nfld.Lab./T.-N.-L.,St. John's,--
Nfld.Lab./T.-N.-L.,St. John's,28
Nfld.Lab./T.-N.-L.,St. John's,15
Nfld.Lab./T.-N.-L.,St. John's,"1,311"
Nfld.Lab./T.-N.-L.,Gander (T),78
Nfld.Lab./T.-N.-L.,Gander (T),78
Nfld.Lab./T.-N.-L.,Bay Roberts,5
Nfld.Lab./T.-N.-L.,Bay Roberts,--
Nfld.Lab./T.-N.-L.,Bay Roberts,10
Nfld.Lab./T.-N.-L.,Bay Roberts,29
Nfld.Lab./T.-N.-L.,Bay Roberts,8
Nfld.Lab./T.-N.-L.,Bay Roberts,52
Nfld.Lab./T.-N.-L.,Corner Brook,--
Nfld.Lab./T.-N.-L.,Corner Brook,--
Nfld.Lab./T.-N.-L.,Corner Brook,13
Nfld.Lab./T.-N.-L.,Corner Brook,26
Nfld.Lab./T.-N.-L.,Corner Brook,5
Nfld.Lab./T.-N.-L.,Corner Brook,--
Nfld.Lab./T.-N.-L.,Corner Brook,--
Nfld.Lab./T.-N.-L.,Corner Brook,7
Nfld.Lab./T.-N.-L.,Corner Brook,1
Nfld.Lab./T.-N.-L.,Corner Brook,52
Nfld.Lab./T.-N.-L.,Grand Falls-Windsor,40
Nfld.Lab./T.-N.-L.,Grand Falls-Windsor,40
Nfld.Lab./T.-N.-L.,Total,"1,533"
P.E.I./Î.-P.-É.,Charlottetown,6
P.E.I./Î.-P.-É.,Charlottetown,1
P.E.I./Î.-P.-É.,Charlottetown,3
P.E.I./Î.-P.-É.,Charlottetown,3
P.E.I./Î.-P.-É.,Charlottetown,1
P.E.I./Î.-P.-É.,Charlottetown,--
P.E.I./Î.-P.-É.,Charlottetown,1
P.E.I./Î.-P.-É.,Charlottetown,--
P.E.I./Î.-P.-É.,Charlottetown,4
P.E.I./Î.-P.-É.,Charlottetown,1
P.E.I./Î.-P.-É.,Charlottetown,17
P.E.I./Î.-P.-É.,Charlottetown,6
P.E.I./Î.-P.-É.,Charlottetown,--
P.E.I./Î.-P.-É.,Charlottetown,1
P.E.I./Î.-P.-É.,Charlottetown,1
P.E.I./Î.-P.-É.,Charlottetown,45
P.E.I./Î.-P.-É.,Charlottetown,42
P.E.I./Î.-P.-É.,Charlottetown,30
P.E.I./Î.-P.-É.,Charlottetown,162
P.E.I./Î.-P.-É.,Summerside,1
P.E.I./Î.-P.-É.,Summerside,--
P.E.I./Î.-P.-É.,Summerside,3
P.E.I./Î.-P.-É.,Summerside,50
P.E.I./Î.-P.-É.,Summerside,54
P.E.I./Î.-P.-É.,Total,216
N.S./N.-É.,Halifax,"1,674"
N.S./N.-É.,Halifax,"1,674"
N.S./N.-É.,Cape Breton,175
N.S./N.-É.,Cape Breton,175
N.S./N.-É.,Chester (MD),20
N.S./N.-É.,Chester (MD),20
N.S./N.-É.,East Hants (MD),154
N.S./N.-É.,East Hants (MD),154
N.S./N.-É.,"Kings, Subd. A (SC)",61
N.S./N.-É.,"Kings, Subd. A (SC)",61
N.S./N.-É.,Lunenburg (MD),96
N.S./N.-É.,Lunenburg (MD),96
N.S./N.-É.,Queens (RGM),13
N.S./N.-É.,Queens (RGM),13
N.S./N.-É.,West Hants (MD),32
N.S./N.-É.,West Hants (MD),32
N.S./N.-É.,Yarmouth (MD),16
N.S./N.-É.,Yarmouth (MD),16
N.S./N.-É.,Kentville,13
N.S./N.-É.,Kentville,8
N.S./N.-É.,Kentville,36
N.S./N.-É.,Kentville,57
N.S./N.-É.,New Glasgow,57
N.S./N.-É.,New Glasgow,7
N.S./N.-É.,New Glasgow,7
N.S./N.-É.,New Glasgow,53
N.S./N.-É.,New Glasgow,73
N.S./N.-É.,New Glasgow,5
N.S./N.-É.,New Glasgow,202
N.S./N.-É.,Truro,49
N.S./N.-É.,Truro,11
N.S./N.-É.,Truro,37
N.S./N.-É.,Truro,97
N.S./N.-É.,Total,"2,597"
N.B./N.-B.,Moncton,2
N.B./N.-B.,Moncton,4
N.B./N.-B.,Moncton,22
N.B./N.-B.,Moncton,77
N.B./N.-B.,Moncton,2
N.B./N.-B.,Moncton,3
N.B./N.-B.,Moncton,--
N.B./N.-B.,Moncton,11
N.B./N.-B.,Moncton,60
N.B./N.-B.,Moncton,182
N.B./N.-B.,Moncton,10
N.B./N.-B.,Moncton,173
N.B./N.-B.,Moncton,--
N.B./N.-B.,Moncton,546
N.B./N.-B.,Saint John,--
N.B./N.-B.,Saint John,--
N.B./N.-B.,Saint John,--
N.B./N.-B.,Saint John,51
N.B./N.-B.,Saint John,--
N.B./N.-B.,Saint John,1
N.B./N.-B.,Saint John,--
N.B./N.-B.,Saint John,3
N.B./N.-B.,Saint John,12
N.B./N.-B.,Saint John,7
N.B./N.-B.,Saint John,1
N.B./N.-B.,Saint John,--
N.B./N.-B.,Saint John,--
N.B./N.-B.,Saint John,9
N.B./N.-B.,Saint John,--
N.B./N.-B.,Saint John,24
N.B./N.-B.,Saint John,50
N.B./N.-B.,Saint John,158
N.B./N.-B.,Fredericton,--
N.B./N.-B.,Fredericton,33
N.B./N.-B.,Fredericton,5
N.B./N.-B.,Fredericton,10
N.B./N.-B.,Fredericton,4
N.B./N.-B.,Fredericton,19
N.B./N.-B.,Fredericton,8
N.B./N.-B.,Fredericton,11
N.B./N.-B.,Fredericton,17
N.B./N.-B.,Fredericton,186
N.B./N.-B.,Fredericton,293
N.B./N.-B.,Bathurst,4
N.B./N.-B.,Bathurst,8
N.B./N.-B.,Bathurst,33
N.B./N.-B.,Bathurst,11
N.B./N.-B.,Bathurst,3
N.B./N.-B.,Bathurst,5
N.B./N.-B.,Bathurst,22
N.B./N.-B.,Bathurst,3
N.B./N.-B.,Bathurst,89
N.B./N.-B.,Campbellton,4
N.B./N.-B.,Campbellton,6
N.B./N.-B.,Campbellton,--
N.B./N.-B.,Campbellton,1
N.B./N.-B.,Campbellton,1
N.B./N.-B.,Campbellton,12
N.B./N.-B.,Edmundston,--
N.B./N.-B.,Edmundston,--
N.B./N.-B.,Edmundston,4
N.B./N.-B.,Edmundston,2
N.B./N.-B.,Edmundston,31
N.B./N.-B.,Edmundston,--
N.B./N.-B.,Edmundston,--
N.B./N.-B.,Edmundston,37
N.B./N.-B.,Miramichi,1
N.B./N.-B.,Miramichi,--
N.B./N.-B.,Miramichi,--
N.B./N.-B.,Miramichi,4
N.B./N.-B.,Miramichi,1
N.B./N.-B.,Miramichi,3
N.B./N.-B.,Miramichi,--
N.B./N.-B.,Miramichi,99
N.B./N.-B.,Miramichi,108
N.B./N.-B.,Total,"1,243"
Que/Qc,Saguenay,464
Que/Qc,Saguenay,4
Que/Qc,Saguenay,1
Que/Qc,Saguenay,8
Que/Qc,Saguenay,41
Que/Qc,Saguenay,22
Que/Qc,Saguenay,3
Que/Qc,Saguenay,9
Que/Qc,Saguenay,552
Que/Qc,Montréal,44
Que/Qc,Montréal,4
Que/Qc,Montréal,15
Que/Qc,Montréal,256
Que/Qc,Montréal,194
Que/Qc,Montréal,29
Que/Qc,Montréal,12
Que/Qc,Montréal,14
Que/Qc,Montréal,35
Que/Qc,Montréal,67
Que/Qc,Montréal,9
Que/Qc,Montréal,204
Que/Qc,Montréal,7
Que/Qc,Montréal,156
Que/Qc,Montréal,41
Que/Qc,Montréal,802
Que/Qc,Montréal,154
Que/Qc,Montréal,101
Que/Qc,Montréal,116
Que/Qc,Montréal,1
Que/Qc,Montréal,9
Que/Qc,Montréal,106
Que/Qc,Montréal,12
Que/Qc,Montréal,177
Que/Qc,Montréal,7
Que/Qc,Montréal,13
Que/Qc,Montréal,506
Que/Qc,Montréal,155
Que/Qc,Montréal,"1,126"
Que/Qc,Montréal,12
Que/Qc,Montréal,"5,100"
Que/Qc,Montréal,1
Que/Qc,Montréal,6
Que/Qc,Montréal,22
Que/Qc,Montréal,--
Que/Qc,Montréal,125
Que/Qc,Montréal,36
Que/Qc,Montréal,--
Que/Qc,Montréal,95
Que/Qc,Montréal,7
Que/Qc,Montréal,7
Que/Qc,Montréal,9
Que/Qc,Montréal,3
Que/Qc,Montréal,1
Que/Qc,Montréal,1
Que/Qc,Montréal,13
Que/Qc,Montréal,144
Que/Qc,Montréal,102
Que/Qc,Montréal,33
Que/Qc,Montréal,2
Que/Qc,Montréal,5
Que/Qc,Montréal,337
Que/Qc,Montréal,7
Que/Qc,Montréal,92
Que/Qc,Montréal,186
Que/Qc,Montréal,8
Que/Qc,Montréal,89
Que/Qc,Montréal,90
Que/Qc,Montréal,76
Que/Qc,Montréal,41
Que/Qc,Montréal,45
Que/Qc,Montréal,42
Que/Qc,Montréal,20
Que/Qc,Montréal,33
Que/Qc,Montréal,20
Que/Qc,Montréal,--
Que/Qc,Montréal,284
Que/Qc,Montréal,18
Que/Qc,Montréal,1
Que/Qc,Montréal,49
Que/Qc,Montréal,76
Que/Qc,Montréal,160
Que/Qc,Montréal,30
Que/Qc,Montréal,138
Que/Qc,Montréal,16
Que/Qc,Montréal,58
Que/Qc,Montréal,9
Que/Qc,Montréal,4
Que/Qc,Montréal,123
Que/Qc,Montréal,80
Que/Qc,Montréal,418
Que/Qc,Montréal,19
Que/Qc,Montréal,3
Que/Qc,Montréal,36
Que/Qc,Montréal,56
Que/Qc,Montréal,835
Que/Qc,Montréal,140
Que/Qc,Montréal,"1,013"
Que/Qc,Montréal,1
Que/Qc,Montréal,"14,749"
Que/Qc,Gatineau,6
Que/Qc,Gatineau,3
Que/Qc,Gatineau,--
Que/Qc,Gatineau,"1,436"
Que/Qc,Gatineau,44
Que/Qc,Gatineau,6
Que/Qc,Gatineau,97
Que/Qc,Gatineau,80
Que/Qc,Gatineau,20
Que/Qc,Gatineau,17
Que/Qc,Gatineau,35
Que/Qc,Gatineau,1
Que/Qc,Gatineau,"1,745"
Que/Qc,Québec,32
Que/Qc,Québec,9
Que/Qc,Québec,2
Que/Qc,Québec,3
Que/Qc,Québec,3
Que/Qc,Québec,3
Que/Qc,Québec,--
Que/Qc,Québec,2
Que/Qc,Québec,12
Que/Qc,Québec,21
Que/Qc,Québec,43
Que/Qc,Québec,50
Que/Qc,Québec,18
Que/Qc,Québec,6
Que/Qc,Québec,46
Que/Qc,Québec,8
Que/Qc,Québec,2
Que/Qc,Québec,100
Que/Qc,Québec,42
Que/Qc,Québec,81
Que/Qc,Québec,--
Que/Qc,Québec,"2,598"
Que/Qc,Québec,18
Que/Qc,Québec,14
Que/Qc,Québec,"1,179"
Que/Qc,Québec,34
Que/Qc,Québec,28
Que/Qc,Québec,"4,354"
Que/Qc,Sherbrooke,14
Que/Qc,Sherbrooke,15
Que/Qc,Sherbrooke,37
Que/Qc,Sherbrooke,4
Que/Qc,Sherbrooke,"1,127"
Que/Qc,Sherbrooke,34
Que/Qc,Sherbrooke,7
Que/Qc,Sherbrooke,1
Que/Qc,Sherbrooke,13
Que/Qc,Sherbrooke,238
Que/Qc,Sherbrooke,34
Que/Qc,Sherbrooke,"1,524"
Que/Qc,Trois-Rivières,652
Que/Qc,Trois-Rivières,10
Que/Qc,Trois-Rivières,3
Que/Qc,Trois-Rivières,16
Que/Qc,Trois-Rivières,78
Que/Qc,Trois-Rivières,1
Que/Qc,Trois-Rivières,760
Que/Qc,Drummondville,7
Que/Qc,Drummondville,5
Que/Qc,Drummondville,18
Que/Qc,Drummondville,451
Que/Qc,Drummondville,43
Que/Qc,Drummondville,11
Que/Qc,Drummondville,--
Que/Qc,Drummondville,5
Que/Qc,Drummondville,540
Que/Qc,Granby,83
Que/Qc,Granby,4
Que/Qc,Granby,225
Que/Qc,Granby,11
Que/Qc,Granby,323
Que/Qc,Rimouski,2
Que/Qc,Rimouski,4
Que/Qc,Rimouski,261
Que/Qc,Rimouski,267
Que/Qc,Saint-Hyacinthe,272
Que/Qc,Saint-Hyacinthe,22
Que/Qc,Saint-Hyacinthe,2
Que/Qc,Saint-Hyacinthe,296
Que/Qc,Saint-Jean-sur-Richelieu,280
Que/Qc,Saint-Jean-sur-Richelieu,280
Que/Qc,Shawinigan,1
Que/Qc,Shawinigan,108
Que/Qc,Shawinigan,7
Que/Qc,Shawinigan,116
Que/Qc,Gaspé (V),20
Que/Qc,Gaspé (V),20
Que/Qc,La Tuque (V),9
Que/Qc,La Tuque (V),9
Que/Qc,Les Îles-de-la-Madeleine (MÉ),9
Que/Qc,Les Îles-de-la-Madeleine (MÉ),9
Que/Qc,Marieville (V),14
Que/Qc,Marieville (V),14
Que/Qc,Montmagny (V),29
Que/Qc,Montmagny (V),29
Que/Qc,Mont-Laurier (V),58
Que/Qc,Mont-Laurier (V),58
Que/Qc,Prévost (V),69
Que/Qc,Prévost (V),69
Que/Qc,Rawdon (MÉ),98
Que/Qc,Rawdon (MÉ),98
Que/Qc,Roberval (V),15
Que/Qc,Roberval (V),15
Que/Qc,Sainte-Adèle (V),97
Que/Qc,Sainte-Adèle (V),97
Que/Qc,Sainte-Agathe-des-Monts (V),56
Que/Qc,Sainte-Agathe-des-Monts (V),56
Que/Qc,Sainte-Sophie (MÉ),204
Que/Qc,Sainte-Sophie (MÉ),204
Que/Qc,Saint-Félicien (V),23
Que/Qc,Saint-Félicien (V),23
Que/Qc,Saint-Lin-Laurentides (V),294
Que/Qc,Saint-Lin-Laurentides (V),294
Que/Qc,Sainte-Marie (V),86
Que/Qc,Sainte-Marie (V),86
Que/Qc,Alma,79
Que/Qc,Alma,6
Que/Qc,Alma,85
Que/Qc,Amos,3
Que/Qc,Amos,67
Que/Qc,Amos,--
Que/Qc,Amos,3
Que/Qc,Amos,2
Que/Qc,Amos,3
Que/Qc,Amos,78
Que/Qc,Baie-Comeau,--
Que/Qc,Baie-Comeau,4
Que/Qc,Baie-Comeau,--
Que/Qc,Baie-Comeau,--
Que/Qc,Baie-Comeau,--
Que/Qc,Baie-Comeau,--
Que/Qc,Baie-Comeau,4
Que/Qc,Campbellton,--
Que/Qc,Campbellton,--
Que/Qc,Cowansville,104
Que/Qc,Cowansville,104
Que/Qc,Dolbeau-Mistassini,1
Que/Qc,Dolbeau-Mistassini,39
Que/Qc,Dolbeau-Mistassini,--
Que/Qc,Dolbeau-Mistassini,40
Que/Qc,Hawkesbury,5
Que/Qc,Hawkesbury,5
Que/Qc,Joliette,36
Que/Qc,Joliette,28
Que/Qc,Joliette,56
Que/Qc,Joliette,201
Que/Qc,Joliette,321
Que/Qc,Lachute,63
Que/Qc,Lachute,63
Que/Qc,Matane,3
Que/Qc,Matane,--
Que/Qc,Matane,18
Que/Qc,Matane,--
Que/Qc,Matane,21
Que/Qc,Rivière-du-Loup,17
Que/Qc,Rivière-du-Loup,3
Que/Qc,Rivière-du-Loup,2
Que/Qc,Rivière-du-Loup,54
Que/Qc,Rivière-du-Loup,6
Que/Qc,Rivière-du-Loup,82
Que/Qc,Rouyn-Noranda,186
Que/Qc,Rouyn-Noranda,11
Que/Qc,Rouyn-Noranda,197
Que/Qc,Saint-Georges,191
Que/Qc,Saint-Georges,--
Que/Qc,Saint-Georges,6
Que/Qc,Saint-Georges,25
Que/Qc,Saint-Georges,--
Que/Qc,Saint-Georges,222
Que/Qc,Sept-Îles,17
Que/Qc,Sept-Îles,17
Que/Qc,Sorel-Tracy,5
Que/Qc,Sorel-Tracy,--
Que/Qc,Sorel-Tracy,117
Que/Qc,Sorel-Tracy,3
Que/Qc,Sorel-Tracy,93
Que/Qc,Sorel-Tracy,218
Que/Qc,Thetford Mines,6
Que/Qc,Thetford Mines,32
Que/Qc,Thetford Mines,--
Que/Qc,Thetford Mines,38
Que/Qc,Val d'Or,98
Que/Qc,Val d'Or,98
Que/Qc,Salaberry-de-Valleyfield,269
Que/Qc,Salaberry-de-Valleyfield,269
Que/Qc,Victoriaville,20
Que/Qc,Victoriaville,180
Que/Qc,Victoriaville,200
Que/Qc,Total,"28,649"
Ont./Ont.,Barrie,67
Ont./Ont.,Barrie,389
Ont./Ont.,Barrie,551
Ont./Ont.,Barrie,"1,007"
Ont./Ont.,Brantford,120
Ont./Ont.,Brantford,474
Ont./Ont.,Brantford,594
Ont./Ont.,Guelph,27
Ont./Ont.,Guelph,"1,054"
Ont./Ont.,Guelph,48
Ont./Ont.,Guelph,"1,129"
Ont./Ont.,Hamilton,398
Ont./Ont.,Hamilton,"2,040"
Ont./Ont.,Hamilton,284
Ont./Ont.,Hamilton,"2,722"
Ont./Ont.,Kingston,5
Ont./Ont.,Kingston,485
Ont./Ont.,Kingston,82
Ont./Ont.,Kingston,72
Ont./Ont.,Kingston,644
Ont./Ont.,Kitchener-Cambridge-Waterloo,27
Ont./Ont.,Kitchener-Cambridge-Waterloo,446
Ont./Ont.,Kitchener-Cambridge-Waterloo,"1,517"
Ont./Ont.,Kitchener-Cambridge-Waterloo,"1,218"
Ont./Ont.,Kitchener-Cambridge-Waterloo,93
Ont./Ont.,Kitchener-Cambridge-Waterloo,"3,301"
Ont./Ont.,London,45
Ont./Ont.,London,146
Ont./Ont.,London,10
Ont./Ont.,London,92
Ont./Ont.,London,45
Ont./Ont.,London,81
